individual_id,age,sex,dominant_genetic_ancestry,self_reported_ethnicity_1,self_reported_ethnicity_2,is_multiselect,self_report_concordant_with_genetics,true_ancestry_frac_African,true_ancestry_frac_European,true_ancestry_frac_East_Asian,true_ancestry_frac_South_Asian,true_ancestry_frac_American_Indigenous,phenotype
IND000168,32.5,F,European,European,East Asian,True,True,0.06140622140486809,0.4575471544229959,0.36386322395570536,0.11603206918567481,0.001151331030755669,1.0208628850453307
IND000169,67.8,M,South Asian,South Asian,,False,True,0.00012750417639515452,0.22742920428074437,0.07921035147909494,0.6737253495527108,0.019507590511054742,1.0659048749890032
IND000170,49.5,F,South Asian,South Asian,,False,True,0.07214048281391126,0.0010031813832735294,0.00014778976200290875,0.7599311126091514,0.166777433431661,1.2020007045206398
IND000171,85.0,F,South Asian,South Asian,African,True,True,0.3135163380971083,0.02472097210405525,0.0059336431702247455,0.6504896000781605,0.005339446550451106,-0.480450443949224
IND000172,70.7,F,South Asian,South Asian,European,True,True,0.06838135291756248,0.28087212033711506,0.02478174130125829,0.49398965623934266,0.13197512920472157,-1.165562164428951
IND000173,53.6,M,European,European,,False,True,3.71442427700933e-06,0.9381386987333326,0.053191662204260866,3.258322217336144e-08,0.008665892054907403,0.5583218895056397
IND000174,62.9,F,American/Indigenous,American/Indigenous,,False,True,0.1069379386860493,0.13690940200689136,0.0009995816105123853,0.12029604038023003,0.634857037316317,0.7124733268945872
IND000175,62.6,F,African,African,South Asian,True,True,0.5049905473863037,0.004517219092024151,0.0011943165825800389,0.37935120652180265,0.10994671041728954,0.018023601219184032
IND000176,76.5,F,African,African,,False,True,0.8344428149327536,0.01586534207191694,0.0008204210394738994,0.029002112980495934,0.11986930897535934,-0.08560565931437497
IND000177,36.6,M,South Asian,Other/Unknown,,False,False,0.004632480056202145,0.026346009067509016,0.06735765664508504,0.4520588831262552,0.44960497110494874,0.14748472331843343
IND000178,64.7,F,European,European,African,True,True,0.3109106081049796,0.4545381407461586,0.02432217682518503,0.20616797092774264,0.004061103395934197,-0.5025467618133176
IND000179,36.8,M,East Asian,East Asian,,False,True,0.039202572419191103,0.007468535577236661,0.5687825920989383,0.016306289704775472,0.36824001019985825,-1.5373252020937525
IND000180,44.8,M,American/Indigenous,South Asian,,False,False,0.005811463444716065,0.0024543455943222647,0.15265378593241077,0.16356013112113088,0.6755202739074201,0.11106771468106874
IND000181,25.3,M,African,African,,False,True,0.4200234351047588,0.006603012170036928,0.3080242313355796,0.17813260247954077,0.08721671891008391,-0.21997115801206177
IND000182,83.0,M,East Asian,East Asian,South Asian,True,True,0.06738830106112857,0.02678045721527939,0.49696676328957345,0.40759368290879855,0.0012707955252199642,0.42503500556504403
IND000183,83.3,F,South Asian,South Asian,,False,True,0.0259784581635603,0.14081400253045973,0.008812470957392305,0.724436958011777,0.09995811033681072,0.011690003691390505
IND000184,71.3,F,European,European,,False,True,0.0018777155890451003,0.6136852703091821,0.36151944463340513,0.022279523141389288,0.0006380463269782908,0.26340060828277034
IND000185,52.3,F,East Asian,East Asian,,False,True,0.00727234359884776,1.584334942726652e-07,0.9867364116388011,6.052331687506313e-07,0.0059904810956880605,-2.6961000710192633
IND000186,25.4,F,East Asian,East Asian,,False,True,0.032222229675681474,0.010026895314956541,0.9488240865246467,0.005291429111753916,0.003635359372961524,-0.6396375983034387
IND000187,74.0,M,South Asian,South Asian,East Asian,True,True,0.016813074960150026,0.006009301449655528,0.2606180531533449,0.4579842560658464,0.258575314371003,0.7869852736926647
IND000188,51.4,F,East Asian,East Asian,,False,True,0.16936315155246562,0.1464773340704113,0.48708106797934864,0.15402556764295192,0.04305287875482265,-1.1774743674334331
IND000189,44.8,M,African,East Asian,,False,False,0.9781051208999301,0.0009578819069175681,0.0034285633224720286,0.017507686778857702,7.470918225634279e-07,-2.0923060014952752
IND000190,58.9,F,East Asian,East Asian,European,True,True,0.02506443975010447,0.4197366777055418,0.5062335206102122,0.010032728431532788,0.03893263350260888,-2.00052751491783
IND000191,22.1,M,American/Indigenous,American/Indigenous,East Asian,True,True,0.02346717204558514,0.00013051391086902643,0.31872242994735445,0.12450896585920701,0.5331709182369845,-0.2675196559632964
IND000192,61.0,M,American/Indigenous,East Asian,,False,False,7.844746909359193e-07,5.550477184595986e-06,0.10846840221400393,0.009921381200176207,0.8816038816339442,0.6887325931543072
IND000193,85.0,M,European,European,African,True,True,0.3448464007974051,0.3524116018304773,0.16872255233714217,0.0004596666680605409,0.1335597783669148,0.8604905241932699
IND000194,25.8,F,American/Indigenous,South Asian,,False,False,0.039754152473945294,0.19602973001095794,3.956378693083489e-06,0.2982547286724121,0.4659574324639916,1.1969631906416622
IND000195,71.8,M,African,African,European,True,True,0.5217048915127377,0.44331947674473826,0.019306668918738067,0.00012847038306579943,0.01554049244072006,-1.050683744752558
IND000196,21.8,F,African,African,,False,True,0.8624995487860476,0.020922796153826934,0.056391022222782895,0.05147629584700316,0.008710336990339572,0.06480526381183749
IND000197,20.0,F,African,African,European,True,True,0.7244374751172028,0.2645829893616381,0.010368165799304888,0.0002771956178349265,0.00033417410401912823,0.25624180672013647
IND000198,38.4,F,African,African,East Asian,True,True,0.4678918354634029,0.00016094355437945454,0.3621017435742387,0.16379938850426642,0.006046088903712551,-1.0613201928359932
IND000199,56.1,M,South Asian,South Asian,,False,True,0.09011917459099611,0.01573726741038478,0.0007607378849930074,0.8281192718522997,0.0652635482613263,0.53554972158366
IND000200,19.0,M,South Asian,South Asian,,False,True,6.1771865047468485e-06,0.0026116299000352085,0.202800047068234,0.7920776022276607,0.002504543617565336,-0.557293905252107
IND000201,21.1,F,South Asian,South Asian,African,True,True,0.25426456786761936,0.00044953822727583577,0.058149351233689084,0.46790750212391596,0.2192290405474997,-1.1113610487685641
IND000202,72.5,F,American/Indigenous,American/Indigenous,South Asian,True,True,0.08947125837027081,0.05759841373230972,0.0011421917961965675,0.3705955928452521,0.48119254325597083,1.1562060944546149
IND000203,28.9,M,East Asian,East Asian,American/Indigenous,True,True,0.023652637680436694,4.7994471476411435e-05,0.6018052351984586,0.06717973160256734,0.30731440104706087,0.18193441452321543
IND000204,85.0,M,East Asian,East Asian,,False,True,0.4005642470382873,0.15742878137454408,0.42458881620169464,5.8665009857949446e-05,0.017359490375616043,0.598165010390994
IND000205,38.7,M,American/Indigenous,American/Indigenous,,False,True,0.05230750495589829,0.0010041050505564593,0.01951923335762877,0.032352001456556964,0.8948171551793596,-0.1610704033485706
IND000206,49.7,F,East Asian,East Asian,,False,True,0.0058968064689953106,0.002236353033242811,0.9184291176867245,0.0013563850475223427,0.07208133776351494,-1.6916306421598473
IND000207,60.1,F,South Asian,South Asian,,False,True,0.00042453584570637936,0.06891733061843358,0.0002442896806553732,0.8622719951349578,0.06814184872024688,0.960707756046757
IND000208,39.0,M,African,American/Indigenous,,False,False,0.9034407972673013,0.011272555034571507,0.00022822055950287692,0.009570631395956614,0.0754877957426676,0.8530389279677686
IND000209,47.8,F,African,European,,False,False,0.756009833786047,0.0625766464359689,0.007056012652342026,0.1743113309270487,4.617619859345322e-05,0.9099517927859355
IND000210,41.7,M,European,European,,False,True,0.0018232696796706362,0.8568126575975651,0.01314238087717117,0.11109517794251095,0.017126513903082168,-0.87014575738235
IND000211,28.7,F,African,African,,False,True,0.7771913285963814,0.1142351804214562,0.019283624882714626,0.04487191714599023,0.04441794895345764,0.3959217011932479
IND000212,69.2,F,East Asian,East Asian,South Asian,True,True,0.007881606340244023,0.009487494869857487,0.6795625671525717,0.29792796335217936,0.0051403682851475134,0.9924224486762487
IND000213,29.8,M,European,European,,False,True,0.1032306580336655,0.5804839727198947,0.20254999968924628,0.0006386780894934604,0.11309669146769986,1.9897512305287315
IND000214,52.0,M,African,Other/Unknown,,False,False,0.6398897737696961,0.006276108033176298,0.3219921185642396,0.01870628534825405,0.013135714284633844,-1.1244738046436331
IND000215,57.1,M,European,European,East Asian,True,True,0.031175354813662907,0.3983979953032681,0.3599481257945807,0.008234559816478458,0.20224396427200997,-1.042661418189391
IND000216,34.7,F,European,European,,False,True,0.23628748919572806,0.6589838039106694,0.05043888111488055,0.022632664890982097,0.03165716088773991,-0.06305409204960849
IND000217,76.8,F,African,African,European,True,True,0.5193649760237281,0.36610729774222406,1.487748225349198e-05,0.0002637972438200884,0.11424905150797438,0.03729414666818226
IND000218,57.0,F,East Asian,East Asian,South Asian,True,True,0.03844406511716215,0.24070213776877844,0.39597972522045644,0.2656767202080669,0.05919735168553601,-0.7293095206528055
IND000219,50.9,M,African,African,,False,True,0.9993179781794007,0.0003819912223427167,0.00012456084465904286,0.00015856110123827063,1.6908652359258784e-05,-0.2361185104495518
IND000220,25.5,F,European,East Asian,,False,False,0.003321083117811869,0.8870095376967999,0.07772342071936468,0.0012508112301491063,0.030695147235874486,2.169650505096517
IND000221,25.4,F,South Asian,South Asian,,False,True,0.0007810538931902587,1.7733573728686583e-05,0.0006085662474598795,0.7828505506933452,0.2157420955922759,0.5275769731404253
IND000222,85.0,M,American/Indigenous,American/Indigenous,,False,True,0.05569245534965347,0.12951193335770853,0.0008831205876968979,0.005090402477434794,0.8088220882275065,-0.00033728790841969225
IND000223,58.7,M,American/Indigenous,American/Indigenous,European,True,True,0.030679379204701936,0.3042341154305702,2.9564902119571854e-05,0.013534099929912209,0.6515228405326962,1.9535331489692536
IND000224,78.2,F,East Asian,American/Indigenous,,False,False,0.05324037789854684,2.542211640538073e-07,0.7014887691397622,4.129994225658802e-06,0.2452664687463012,-0.21742396205445522
IND000225,37.0,M,European,European,,False,True,0.17447060238680376,0.7287902345451831,0.006269133299562828,0.09037630528448184,9.372448396846867e-05,1.3052083544585158
IND000226,70.4,F,South Asian,African,,False,False,0.20076471097331378,0.0014797149977602386,0.004004475741775509,0.7625842476087608,0.031166850678389764,1.7596485836396365
IND000227,51.5,M,African,African,,False,True,0.7058280661513652,1.0623626257495782e-05,0.2327550026159765,0.007048470120306916,0.054357837486094004,-2.370889321330354
IND000228,77.7,M,South Asian,South Asian,,False,True,0.3050616517481983,0.22288772184354852,0.0005665999829465686,0.41938744001685935,0.05209658640844726,-1.5654751984688473
IND000229,47.0,M,European,European,South Asian,True,True,0.09578545662169356,0.4418014965017554,0.00015259691974808354,0.4102686848947638,0.05199176506203913,0.26765270580105244
IND000230,29.4,F,African,African,,False,True,0.7346173150545883,0.169879255518204,0.07889745397998084,0.01211896533378524,0.004487010113441888,-0.22499913759808146
IND000231,53.8,F,American/Indigenous,East Asian,,False,False,0.06940135003012955,0.14221087026390175,0.08783754390698015,0.0005701173198310448,0.6999801184791576,-0.1576613527320846
IND000232,75.8,M,East Asian,European,,False,False,0.0005314305615754967,0.37052964795439014,0.4295516985940724,0.19920254283529143,0.00018468005467068915,2.0021689120787673
IND000233,22.5,F,European,European,,False,True,0.00014776384541596532,0.8132121086128777,0.008176175202863659,9.47214026065643e-06,0.178454480198582,1.9808013666563924
IND000234,24.3,M,American/Indigenous,American/Indigenous,,False,True,0.00047180149174843325,0.15323357998548218,0.01537188928510885,0.012977216631398333,0.8179455126062622,1.498100243576879
IND000235,68.1,M,African,African,East Asian,True,True,0.3561395429548141,0.14962674409799442,0.3155800272209505,0.15525351216903205,0.02340017355720873,-0.47288481465368515
IND000236,37.9,F,South Asian,African,,False,False,0.07868988081992719,0.008267718581639395,2.060396012516976e-06,0.9129985879530554,4.1752249365437834e-05,0.9835431454926812
IND000237,85.0,M,South Asian,South Asian,,False,True,0.0007112847430566344,0.16367431095672805,0.00560901978161728,0.7202727504318039,0.10973263408679426,0.8052987065291306
IND000238,66.0,F,European,European,American/Indigenous,True,True,0.2246700054923918,0.42181258584007175,0.003972436679942927,1.574534498282143e-05,0.34952922664261077,1.8204835545779308
IND000239,75.1,M,South Asian,South Asian,,False,True,0.13384985107201341,0.06059358426941854,0.00011917440668147285,0.805437048145953,3.4210593364150236e-07,1.0316516078897788
IND000240,81.1,F,American/Indigenous,American/Indigenous,South Asian,True,True,0.00736499088459404,0.006662546032219417,0.12374993538676081,0.4094634805466852,0.45275904714974063,1.229252721307946
IND000241,35.7,M,South Asian,South Asian,,False,True,0.23603593603865097,0.06610092620679424,0.0027167001088229128,0.6937005875147324,0.0014458501309995335,0.8777928929295408
IND000242,33.3,F,South Asian,American/Indigenous,,False,False,0.022566152127180727,0.005605747840180511,0.016982404949860218,0.8152838766353799,0.13956181844739873,-0.325740577859156
IND000243,51.0,M,South Asian,South Asian,,False,True,0.06511506833137291,0.00158096125831833,0.0558880873756355,0.8773384577173846,7.742531728877153e-05,-0.049904389524410786
IND000244,22.3,M,South Asian,South Asian,,False,True,0.010651538030671833,0.25339612972995196,0.010105891892532396,0.628030154789275,0.09781628555756877,-0.34128280424164803
IND000245,18.0,F,European,European,African,True,True,0.2563771367969936,0.5541672821040547,0.00031395415335661953,7.608999568802126e-05,0.189065536949907,-0.006630796087770646
IND000246,68.3,M,American/Indigenous,American/Indigenous,,False,True,0.011814890792447316,1.4862902401048784e-07,0.022432430453241572,0.11039015433730141,0.8553623757879856,1.5416936826791376
IND000247,18.0,F,South Asian,South Asian,African,True,True,0.33679850641995385,0.14904791484838006,0.0002460265016057921,0.5139069104357389,6.417943213377908e-07,0.2806289000862281
IND000248,41.2,F,African,African,European,True,True,0.6159026782275779,0.347484861213615,0.008148687466872421,0.008795704163949158,0.019668068927985456,0.4122704841751054
IND000249,76.5,M,East Asian,East Asian,,False,True,0.3802155965121984,0.006090434521954714,0.47262080116722754,0.1410509808018924,2.2186996726972365e-05,-0.46962228397513234
IND000250,29.1,F,African,African,,False,True,0.9647185105167609,0.0002218031050936033,2.4218070214084056e-05,0.002315645034273862,0.03271982327365753,0.5562233931856458
IND000251,18.0,F,African,African,East Asian,True,True,0.5753574315590243,0.023790522915766714,0.35570764369529656,0.00042159700133463006,0.044722804828577795,-0.9022941282419166
IND000252,66.0,M,East Asian,East Asian,,False,True,0.08541728391265542,0.02136901288435694,0.8207746633624022,0.020722078704621727,0.051716961135963656,-0.9841582604415031
IND000253,41.9,F,American/Indigenous,American/Indigenous,South Asian,True,True,0.11808178836973054,0.08144526264395466,0.07785606423193667,0.33424866087002864,0.3883682238843495,1.9258092061614813
